links-href,picture-src,name,old price,new price,discount,series,color,type,suitable for,cpu brand,cpu name,cpu generation,ssd capacity,ram capacity,gpu processor,os system,screen size,screen resolution,screen type,webcam,warranty,rating,new price vnd,old price vnd,brand
https://www.flipkart.com/lenovo-v15-intel-celeron-dual-core-4th-gen-8-gb-256-gb-ssd-windows-11-home-82qya00min-laptop/p/itmdad173c69b235?pid=COMGZNMS5AHPF2GP&lid=LSTCOMGZNMS5AHPF2GPPMPOX7&marketplace=FLIPKART&q=lenovo+laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&fm=search-autosuggest&iid=c8ac93e4-c4a5-4d78-86a6-3aae08de5329.COMGZNMS5AHPF2GP.SEARCH&ppt=sp&ppn=sp&ssid=tfn5bhihm80000001715784037132&qH=86f3cf6b571c1490,https://rukminim2.flixcart.com/image/416/416/xif0q/screen-guard/screen-guard/4/b/d/asg-14715-saco-original-imaghqbah9jycshw.jpeg?q=70&crop=false,Lenovo V15 Intel Celeron Dual Core 4th Gen ,12809252.0,6396702.0,0.5,V15,Black,Laptop,"Everyday Use, Travel and Business, Learning, Performance",Intel,Celeron Dual Core,4th,256,8,Intel Integrated Intel UHD Graphics,Windows,15.6 inch,full hd,Full HD,Yes,1 Years,4.0,"6,396,702 VND","12,809,252 VND",Lenovo
https://www.flipkart.com/dell-amd-ryzen-7-octa-core-6800h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-165-hz-new-gaming-g15-laptop/p/itm5deb06b01786c?pid=COMGJ75HTRHWX4SN&lid=LSTCOMGJ75HTRHWX4SNQKZGZX&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGJ75HTRHWX4SN.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70&crop=false,DELL AMD Ryzen 7 Octa Core 6800H ,62955560.0,33417361.0,0.46,,Phantom Grey With Speckles,Gaming Laptop,Gaming,AMD,Ryzen 7 Octa Core,Unknow,1,16,NVIDIA GeForce RTX 3070 Ti,Windows,15.6 Inch,full hd,Full HD WVA AG 165Hz 300 nits Narrow Border,HD Camera,1 Year Onsite Hardware Service,4.3,"33,417,361 VND","62,955,560 VND",DELL
https://www.flipkart.com/dell-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itmde8407c6c5b9d?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8BTOW4C&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGTQXEPE3ZKHN8.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/y/h/w/-original-imaghzahgukpkyfu.jpeg?q=70&crop=false,DELL Intel Core i5 13th Gen 1335U ,28299999.0,19391547.0,0.31,,Platinum Silver,Thin and Light Laptop,Travel and Business,Intel,Core i5,13th,1,16,Intel Integrated UHD,Windows,15.6 Inch,full hd,Full HD WVA AG 120Hz 250 nits Narrow Border,HD,1 Year Onsite Hardware Service,4.1,"19,391,547 VND","28,299,999 VND",DELL
https://www.flipkart.com/dell-inspiron-3000-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm76774b4cbd99a?pid=COMGH3FH8VRWGEBP&lid=LSTCOMGH3FH8VRWGEBPYJC9BO&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGH3FH8VRWGEBP.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70&crop=false,DELL Inspiron 3000 Intel Core i3 11th Gen 1115G4 ,17005050.0,10663202.0,0.37,Inspiron 3000,Carbon Black,Thin and Light Laptop,"Everyday Use, Processing and Multitasking",Intel,Core i3,11th,512,8,Intel Integrated Intel UHD Graphics,Windows,15.6 Inch,full hd,FHD WVA AG Narrow Border,HD,1 Year Onsite Warranty,4.3,"10,663,202 VND","17,005,050 VND",DELL
https://www.flipkart.com/dell-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itmd4ee89e625cdf?pid=COMGHQ3ZMNFBHGUG&lid=LSTCOMGHQ3ZMNFBHGUGAHYTLQ&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGHQ3ZMNFBHGUG.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/z/n/v/inspiron-3520-thin-and-light-laptop-dell-original-imagm5skpnwgkmuu.jpeg?q=70&crop=false,DELL Intel Core i3 12th Gen 1215U ,18690013.0,10940220.0,0.41,,Carbon Black,Thin and Light Laptop,Processing and Multitasking,Intel,Core i3,12th,256,8,Intel Integrated UHD,Windows,15.6 Inch,full hd,Full HD WVA AG 120Hz 250 nits Narrow Border,HD,1 Year Onsite Warranty,4.1,"10,940,220 VND","18,690,013 VND",DELL
https://www.flipkart.com/dell-latitude-14-intel-core-i5-11th-gen-16-gb-512-gb-ssd-ubuntu-3420-business-laptop/p/itmbf1f4ccc8e716?pid=COMGN6HRXZMTXRG8&lid=LSTCOMGN6HRXZMTXRG8IOMDKM&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGN6HRXZMTXRG8.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/f/d/w/latitude-3420-business-laptop-dell-original-imagn6hrxsryasb6.jpeg?q=70&crop=false,DELL Latitude 14 Intel Core i5 11th Gen ,27320838.0,13405952.0,0.5,Latitude 14,Black,Business Laptop,Everyday Use,Intel,Core i5,11th,512,16,Intel Integrated Iris Xe Graphics,Mac OS,14 inch,full hd,,,3 year domestic,3.9,"13,405,952 VND","27,320,838 VND",DELL
https://www.flipkart.com/dell-inspiron-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-new-14-laptop-thin-light/p/itmc64f697967544?pid=COMGJ75H44Z9XXZZ&lid=LSTCOMGJ75H44Z9XXZZL8DRIV&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGJ75H44Z9XXZZ.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/t/1/k/inspiron-5425-thin-and-light-laptop-dell-original-imagjwuvveeupzae.jpeg?q=70&crop=false,DELL Inspiron AMD Ryzen 5 Hexa Core 5625U ,21507731.0,14472578.0,0.32,Inspiron,Platinum Silver,Thin and Light Laptop,Processing and Multitasking,AMD,Ryzen 5 Hexa Core,Unknow,512,8,AMD Radeon Radeon,Windows,14 Inch,full hd,"Full HD+, WVA AG 250 nits narrow border with ComfortView",HD,1 Year Onsite Hardware Service,0,"14,472,578 VND","21,507,731 VND",DELL
https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-d560885win9s-laptop/p/itm0d113cb3d051c?pid=COMGPEFQ76N9GZ8F&lid=LSTCOMGPEFQ76N9GZ8FH2IHTA&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGPEFQ76N9GZ8F.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/m/4/q/inspiron-3520-laptop-dell-original-imagpefqt7hjqufh.jpeg?q=70&crop=false,DELL Inspiron 15 3520 Intel Core i5 12th Gen Core i5 ,19840444.0,14624952.0,0.26,Inspiron 15 3520,Platinum Silver,Laptop,"Processing and Multitasking, Everyday Use, Performance, Entertainment, Learning, Travel and Business",Intel,Core i5,12th,512,8,Intel Integrated Intel UHD Graphics,Windows,15.6 inch,full hd,"FHD 1920x1080, Non-Touch, AG, WVA, LED-Backlit, Narrow Border Display",Built-in HD webcam,1 Year Onsite Warranty,3.4,"14,624,952 VND","19,840,444 VND",DELL
https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-vostro-3420-thin-light-laptop/p/itm8b3d35565bab4?pid=COMGMGSJWRK5CAYN&lid=LSTCOMGMGSJWRK5CAYNOFGU3S&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGMGSJWRK5CAYN.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/i/m/z/vostro-3420-thin-and-light-laptop-dell-original-imagmg7u8wmbqmuh.jpeg?q=70&crop=false,DELL Intel Core i5 12th Gen 1235U ,25332953.0,15237500.0,0.39,,Carbon Black,Thin and Light Laptop,Processing and Multitasking,Intel,Core i5,12th,512,8,Intel Integrated Iris Xe,Windows,14 Inch,full hd,Full HD WVA AG Narrow Border 250 nits,HD,1 Year Onsite Hardware Service,3.5,"15,237,500 VND","25,332,953 VND",DELL
https://www.flipkart.com/dell-inspiron-amd-ryzen-5-quad-core-3450u-8-gb-256-gb-ssd-windows-10-3505-notebook/p/itm4648ab2819bec?pid=COMG3FHBRNDVGZVU&lid=LSTCOMG3FHBRNDVGZVUNZLTQK&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&spotlightTagId=TrendingId_6bo%2Fb5g&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMG3FHBRNDVGZVU.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/kirr24w0/computer/z/r/b/dell-na-laptop-original-imafyhm5nzfum7jj.jpeg?q=70&crop=false,DELL Inspiron AMD Ryzen 5 Quad Core 3450U ,16758202.0,11882202.0,0.29,Inspiron,Soft Mint,Notebook,"Processing and Multitasking, Everyday Use",AMD,Ryzen 5 Quad Core,Unknow,256,8,AMD Radeon Vega,Mac OS,15.6 Inch,full hd,"Full HD LED Backlit, Anti-glare Display",HD Webcam,1 Year Onsite Warranty,4.3,"11,882,202 VND","16,758,202 VND",DELL
https://www.flipkart.com/dell-inspiron-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itme0c372afb1812?pid=COMGUN78P6XGZRTU&lid=LSTCOMGUN78P6XGZRTU7XPP4D&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGUN78P6XGZRTU.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/p/t/p/inspiron-3520-thin-and-light-laptop-dell-original-imaguzh2xuqjrctf.jpeg?q=70&crop=false,DELL Inspiron Intel Core i3 12th Gen 1215U ,15458139.0,10803388.0,0.3,Inspiron,Platinum Silver,Thin and Light Laptop,Travel and Business,Intel,Core i3,12th,512,8,Intel Integrated Integrated,Windows,15.6 Inch,full hd,"Full HD, WVA AG, 120Hz, 250nits, Narrow Border",HD,1 Year Onsite Hardware Service,3.9,"10,803,388 VND","15,458,139 VND",DELL
https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-new-inspiron-15-laptop-thin-light/p/itmc80681bb62ed8?pid=COMGJ75HAXTTTV58&lid=LSTCOMGJ75HAXTTTV58DKOUI3&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGJ75HAXTTTV58.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/n/o/s/-original-imaghzah9mjvukjz.jpeg?q=70&crop=false,DELL Intel Core i5 12th Gen 1235U ,19576226.0,14167828.0,0.27,,Carbon Black,Thin and Light Laptop,Processing and Multitasking,Intel,Core i5,12th,512,8,Intel Integrated UHD,Windows,14.96 inch,full hd,Full HD WVA AG 120Hz 250 nits Narrow Border,HD Camera,1 Year Onsite Hardware Service,4.1,"14,167,828 VND","19,576,226 VND",DELL
https://www.flipkart.com/dell-vostro-3420-business-laptop-intel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home/p/itm9e0bde3e72880?pid=COMGQHHTKQCMWKHZ&lid=LSTCOMGQHHTKQCMWKHZBHQ2Q7&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGQHHTKQCMWKHZ.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/w/q/6/vostro-business-laptop-dell-original-imagqhhtappqd3ae.jpeg?q=70&crop=false,DELL Vostro 3420 Business Laptop Intel Core i5 11th Gen ,21091748.0,12186952.0,0.42,Vostro 3420 Business Laptop,"Grey, Silver",Business Laptop,Processing and Multitasking,Intel,Core i5,11th,512,8,Intel Integrated Intel® UHD Graphics,Windows,14 inch,full hd,,,1 Year Warranty,3.7,"12,186,952 VND","21,091,748 VND",DELL
https://www.flipkart.com/dell-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-vostro-3430-thin-light-laptop/p/itmcac10ec0b7b63?pid=COMGWFY58SCT7KGY&lid=LSTCOMGWFY58SCT7KGYWKTTOZ&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGWFY58SCT7KGY.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/i/m/z/vostro-3420-thin-and-light-laptop-dell-original-imagmg7u8wmbqmuh.jpeg?q=70&crop=false,DELL Intel Core i3 13th Gen 1305U ,17564266.0,11577452.0,0.34,,Carbon Black,Thin and Light Laptop,Processing and Multitasking,Intel,Core i3,13th,512,8,Intel Integrated UHD,Windows,14 Inch,full hd,"Full HD, WVA AG Narrow Border",HD,1 Year Onsite Hardware Service,4.8,"11,577,452 VND","17,564,266 VND",DELL
https://www.flipkart.com/dell-inspiron-3511-intel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-d560745win9b-laptop/p/itmd26e543ccfc55?pid=COMGEH36WHXAZ66G&lid=LSTCOMGEH36WHXAZ66GL1F5JU&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGEH36WHXAZ66G.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/l3bx5e80/computer/w/b/h/inspiron-15-3000-laptop-dell-original-imagegyhzfggaagg.jpeg?q=70&crop=false,DELL Inspiron 3511 Intel Core i5 11th Gen ,21096624.0,13101202.0,0.37,Inspiron 3511,Carbon Black,Laptop,Processing and Multitasking,Intel,Core i5,11th,512,8,Intel Integrated,Windows,15.6 inch,full hd,,,1 Year Onsite Warranty,4.0,"13,101,202 VND","21,096,624 VND",DELL
https://www.flipkart.com/dell-inspiron-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itmf45e39468014d?pid=COMGUFF7VY7FGWYG&lid=LSTCOMGUFF7VY7FGWYG9FU67P&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGUFF7VY7FGWYG.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/w/n/b/inspiron-3520-thin-and-light-laptop-dell-original-imaguz3ysheeybru.jpeg?q=70&crop=false,DELL Inspiron Intel Core i3 12th Gen 1215U ,15610209.0,10970695.0,0.29,Inspiron,Platinum Silver,Thin and Light Laptop,Travel and Business,Intel,Core i3,12th,512,8,Intel Integrated Integrated,Windows,15.6 Inch,full hd,"Full HD, WVA AG, 120Hz, 250nits, Narrow Border",HD,1 Year Onsite Hardware Service,4.3,"10,970,695 VND","15,610,209 VND",DELL
https://www.flipkart.com/dell-vostro-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itm1f833383d5465?pid=COMG55HHKFYVQMC5&lid=LSTCOMG55HHKFYVQMC5BLBCIX&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMG55HHKFYVQMC5.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/l44hyfk0/computer/1/f/b/-original-imagf35erduuk5gh.jpeg?q=70&crop=false,DELL Vostro Intel Core i3 11th Gen 1115G4 ,14087374.0,9446945.0,0.32,Vostro,Accent Black,Thin and Light Laptop,"Everyday Use, Processing and Multitasking",Intel,Core i3,11th,256,8,Intel Integrated UHD,Mac OS,14.96 Inch,full hd,Full HD WVA AG Narrow Border,HD Webcam,1 Year Onsite Warranty,4.2,"9,446,945 VND","14,087,374 VND",DELL
https://www.flipkart.com/dell-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-inspiron-3525-thin-light-laptop/p/itm2eb45d6705c63?pid=COMGTQXEUV4NGHCD&lid=LSTCOMGTQXEUV4NGHCDUV5WVF&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGTQXEUV4NGHCD.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/y/h/w/-original-imaghzahgukpkyfu.jpeg?q=70&crop=false,DELL AMD Ryzen 5 Hexa Core 5500U ,15846086.0,11884945.0,0.24,,Platinum Silver,Thin and Light Laptop,Travel and Business,AMD,Ryzen 5 Hexa Core,Unknow,512,8,AMD Radeon UHD,Windows,15.6 Inch,full hd,Full HD WVA AG Narrow Border 120Hz 250 nits,HD,1 Year Onsite Hardware Service,4.0,"11,884,945 VND","15,846,086 VND",DELL
https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itmea0bf08806ad0?pid=COMGWFY5FAPTFVVQ&lid=LSTCOMGWFY5FAPTFVVQS0YIGE&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_7&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGWFY5FAPTFVVQ.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/p/t/p/inspiron-3520-thin-and-light-laptop-dell-original-imaguzh2xuqjrctf.jpeg?q=70&crop=false,DELL Intel Core i5 12th Gen 1235U ,21021655.0,15846695.0,0.24,,Platinum Silver,Thin and Light Laptop,Processing and Multitasking,Intel,Core i5,12th,512,16,Intel Integrated UHD,Windows,15.6 Inch,full hd,"Full HD, WVA AG 120Hz 250 nits Narrow Border",HD,1 Year Onsite Hardware Service,3.5,"15,846,695 VND","21,021,655 VND",DELL
https://www.flipkart.com/dell-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itm0cdfd7f4e9613?pid=COMGUY2YPKP7NC2P&lid=LSTCOMGUY2YPKP7NC2PBHBZX2&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_6&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGUY2YPKP7NC2P.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/z/v/u/-original-imagynwxbpas3sxh.jpeg?q=70&crop=false,DELL Intel Core i3 12th Gen 1215U ,14962311.0,10663202.0,0.28,,Carbon Black,Thin and Light Laptop,Processing and Multitasking,Intel,Core i3,12th,512,8,Intel Integrated UHD,Windows,15.6 Inch,full hd,Full HD,Yes,1 Year Onsite Warranty,4.2,"10,663,202 VND","14,962,311 VND",DELL
https://www.flipkart.com/dell-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-vostro-3425-thin-light-laptop/p/itm1a7c14ae3d93b?pid=COMGU7RJ65UAGHJU&lid=LSTCOMGU7RJ65UAGHJUGCFJUA&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGU7RJ65UAGHJU.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/j/x/1/-original-imaguekpefufryhv.jpeg?q=70&crop=false,DELL AMD Ryzen 5 Hexa Core 5500U ,18651919.0,10602252.0,0.43,,Carbon Black,Thin and Light Laptop,Travel and Business,AMD,Ryzen 5 Hexa Core,Unknow,512,8,AMD Radeon AMD,Windows,14 inch,full hd,"Full HD, WVA, AG Narrow Border 250 nits",HD,1 Year Onsite Hardware Service,3.6,"10,602,252 VND","18,651,919 VND",DELL
https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-laptop/p/itm0c93229d052fe?pid=COMGTEGW6HF5GJGQ&lid=LSTCOMGTEGW6HF5GJGQTEHUQF&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=8beebe6a-0ef7-473d-a273-4c4ec8ba10d2.COMGTEGW6HF5GJGQ.SEARCH&ssid=xddqhmjiv40000001715784674135&qH=1867cf4d208e7007,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/9/g/9/inspiron-3520-laptop-dell-original-imagtegwwhwk9ghn.jpeg?q=70&crop=false,DELL Inspiron 15 3520 Intel Core i5 12th Gen Core i5 ,24044775.0,15843952.0,0.34,Inspiron 15 3520,Platinum Silver,Laptop,"Processing and Multitasking, Everyday Use, Performance, Entertainment, Learning, Travel and Business",Intel,Core i5,12th,512,16,Intel Integrated Intel UHD Graphics,Windows,15.6 inch,full hd,"FHD 1920x1080, Non-Touch, AG, WVA, LED-Backlit, Narrow Border Display",Built-in HD webcam,1 Year Onsite Warranty,4.0,"15,843,952 VND","24,044,775 VND",DELL
